patch,champion,role,games,winrate
16.7,Sion,TOP,1,0.0
16.7,KSante,TOP,1,1.0
16.7,Yone,TOP,1,0.0
16.7,Tryndamere,TOP,1,1.0
16.7,Aurora,TOP,1,1.0
16.7,Vladimir,TOP,1,0.0
16.7,Riven,TOP,1,0.0
16.7,Volibear,TOP,1,1.0
16.7,Veigar,TOP,1,1.0
16.7,Ryze,TOP,1,0.0
16.7,Illaoi,TOP,1,1.0
16.8,Kaisa,BOT,6,0.5
16.8,Caitlyn,BOT,6,0.3333
16.8,Ezreal,BOT,5,0.2
16.8,Ashe,BOT,5,0.8
16.8,Corki,BOT,4,0.75
16.8,Lucian,BOT,4,0.25
16.8,Yunara,BOT,3,0.3333
16.8,Jhin,BOT,3,0.3333
16.8,Mel,BOT,3,0.6667
16.8,Brand,BOT,3,0.6667
16.8,Jinx,BOT,3,0.3333
16.8,Zeri,BOT,2,0.5
16.8,Twitch,BOT,2,1.0
16.8,Draven,BOT,2,0.0
16.8,Sivir,BOT,2,0.5
16.8,Senna,BOT,2,0.5
16.8,Vayne,BOT,2,0.5
16.8,Akshan,BOT,2,1.0
16.8,Swain,BOT,1,1.0
16.8,Varus,BOT,1,0.0
16.8,Xayah,BOT,1,1.0
16.8,Veigar,BOT,1,0.0
16.8,MissFortune,BOT,1,1.0
16.8,Vladimir,BOT,1,1.0
16.8,Shaco,BOT,1,0.0
16.8,Seraphine,BOT,1,1.0
16.8,Velkoz,BOT,1,1.0
16.8,Smolder,BOT,1,0.0
16.8,Anivia,BOT,1,0.0
16.8,Graves,JUNGLE,8,0.875
16.8,Hecarim,JUNGLE,5,1.0
16.8,Elise,JUNGLE,5,0.6
16.8,Ambessa,JUNGLE,4,0.25
16.8,LeeSin,JUNGLE,4,0.75
16.8,Kayn,JUNGLE,3,0.6667
16.8,Viego,JUNGLE,3,0.0
16.8,Nocturne,JUNGLE,3,0.0
16.8,Khazix,JUNGLE,2,0.5
16.8,Talon,JUNGLE,2,0.5
16.8,Vi,JUNGLE,2,0.0
16.8,Belveth,JUNGLE,2,0.5
16.8,Briar,JUNGLE,2,0.5
16.8,Rengar,JUNGLE,2,0.5
16.8,MasterYi,JUNGLE,2,0.5
16.8,JarvanIV,JUNGLE,2,1.0
16.8,Pantheon,JUNGLE,2,0.5
16.8,Zyra,JUNGLE,1,1.0
16.8,Neeko,JUNGLE,1,0.0
16.8,RekSai,JUNGLE,1,1.0
16.8,FiddleSticks,JUNGLE,1,0.0
16.8,Gragas,JUNGLE,1,0.0
16.8,Poppy,JUNGLE,1,1.0
16.8,Aatrox,JUNGLE,1,0.0
16.8,Nunu,JUNGLE,1,0.0
16.8,Morgana,JUNGLE,1,1.0
16.8,Evelynn,JUNGLE,1,0.0
16.8,DrMundo,JUNGLE,1,0.0
16.8,Gwen,JUNGLE,1,0.0
16.8,MonkeyKing,JUNGLE,1,0.0
16.8,XinZhao,JUNGLE,1,0.0
16.8,Sylas,JUNGLE,1,0.0
16.8,Shaco,JUNGLE,1,0.0
16.8,Zed,JUNGLE,1,1.0
16.8,Syndra,MID,6,0.3333
16.8,Sylas,MID,5,0.4
16.8,Ahri,MID,3,0.0
16.8,Katarina,MID,3,1.0
16.8,Viktor,MID,3,0.3333
16.8,Yone,MID,3,1.0
16.8,Akshan,MID,3,1.0
16.8,Orianna,MID,2,1.0
16.8,Akali,MID,2,1.0
16.8,Galio,MID,2,1.0
16.8,Lissandra,MID,2,0.0
16.8,Diana,MID,2,0.5
16.8,Xerath,MID,2,0.5
16.8,Anivia,MID,2,1.0
16.8,Azir,MID,2,1.0
16.8,Zed,MID,2,1.0
16.8,Leblanc,MID,2,0.5
16.8,TwistedFate,MID,2,0.5
16.8,Vladimir,MID,2,0.0
16.8,Garen,MID,1,0.0
16.8,Irelia,MID,1,1.0
16.8,Veigar,MID,1,1.0
16.8,FiddleSticks,MID,1,1.0
16.8,AurelionSol,MID,1,0.0
16.8,Hwei,MID,1,0.0
16.8,Heimerdinger,MID,1,0.0
16.8,Naafiri,MID,1,0.0
16.8,Vex,MID,1,0.0
16.8,Annie,MID,1,0.0
16.8,Zoe,MID,1,0.0
16.8,Gragas,MID,1,0.0
16.8,Aurora,MID,1,0.0
16.8,Malphite,MID,1,1.0
16.8,Lux,MID,1,0.0
16.8,Ryze,MID,1,1.0
16.8,Yasuo,MID,1,0.0
16.8,Tryndamere,MID,1,0.0
16.8,Mel,MID,1,0.0
16.8,Talon,MID,1,0.0
16.8,Nami,SUPPORT,7,0.5714
16.8,Nautilus,SUPPORT,4,0.5
16.8,Karma,SUPPORT,4,0.5
16.8,Maokai,SUPPORT,4,0.75
16.8,Soraka,SUPPORT,3,0.3333
16.8,Blitzcrank,SUPPORT,3,0.3333
16.8,Braum,SUPPORT,3,0.0
16.8,Thresh,SUPPORT,3,1.0
16.8,Pyke,SUPPORT,3,0.3333
16.8,Seraphine,SUPPORT,3,0.3333
16.8,Milio,SUPPORT,3,0.0
16.8,Rakan,SUPPORT,3,1.0
16.8,Bard,SUPPORT,3,0.3333
16.8,Lux,SUPPORT,3,0.0
16.8,Janna,SUPPORT,3,1.0
16.8,Sona,SUPPORT,2,0.5
16.8,Yuumi,SUPPORT,2,0.5
16.8,Veigar,SUPPORT,1,1.0
16.8,Xerath,SUPPORT,1,1.0
16.8,Pantheon,SUPPORT,1,0.0
16.8,Neeko,SUPPORT,1,0.0
16.8,Elise,SUPPORT,1,1.0
16.8,Mel,SUPPORT,1,0.0
16.8,Swain,SUPPORT,1,1.0
16.8,Lulu,SUPPORT,1,0.0
16.8,Anivia,SUPPORT,1,1.0
16.8,Ivern,SUPPORT,1,1.0
16.8,Leona,SUPPORT,1,0.0
16.8,Zilean,SUPPORT,1,0.0
16.8,Zoe,SUPPORT,1,1.0
16.8,Rell,SUPPORT,1,1.0
16.8,Garen,TOP,6,0.1667
16.8,Ornn,TOP,5,0.8
16.8,Aatrox,TOP,5,0.4
16.8,Vayne,TOP,3,1.0
16.8,Jax,TOP,3,0.0
16.8,Shen,TOP,3,0.0
16.8,Volibear,TOP,2,0.5
16.8,Vladimir,TOP,2,1.0
16.8,Mordekaiser,TOP,2,1.0
16.8,Gwen,TOP,2,0.5
16.8,Yorick,TOP,2,0.0
16.8,Pantheon,TOP,2,1.0
16.8,Sett,TOP,2,1.0
16.8,Gnar,TOP,2,0.5
16.8,Yone,TOP,2,1.0
16.8,Anivia,TOP,2,0.5
16.8,Gragas,TOP,2,1.0
16.8,Darius,TOP,2,0.0
16.8,Jayce,TOP,1,0.0
16.8,Ambessa,TOP,1,0.0
16.8,Warwick,TOP,1,1.0
16.8,Swain,TOP,1,1.0
16.8,Tryndamere,TOP,1,0.0
16.8,TwistedFate,TOP,1,0.0
16.8,MonkeyKing,TOP,1,1.0
16.8,Kennen,TOP,1,0.0
16.8,Illaoi,TOP,1,0.0
16.8,Ryze,TOP,1,0.0
16.8,Teemo,TOP,1,1.0
16.8,Kayle,TOP,1,0.0
16.8,Sion,TOP,1,1.0
16.8,Akali,TOP,1,1.0
16.8,KSante,TOP,1,0.0
16.8,Corki,TOP,1,0.0
16.8,Akshan,TOP,1,1.0
16.8,Heimerdinger,TOP,1,0.0
16.8,Irelia,TOP,1,1.0
16.8,TahmKench,TOP,1,0.0
16.8,Fiora,TOP,1,1.0
16.9,Jhin,BOT,17,0.6471
16.9,Smolder,BOT,15,0.6
16.9,Ashe,BOT,11,0.5455
16.9,Ezreal,BOT,9,0.4444
16.9,Tristana,BOT,9,0.4444
16.9,Lucian,BOT,8,0.25
16.9,Kaisa,BOT,7,0.4286
16.9,Caitlyn,BOT,7,0.5714
16.9,Vladimir,BOT,7,0.7143
16.9,Draven,BOT,6,0.3333
16.9,Veigar,BOT,6,0.5
16.9,Jinx,BOT,6,0.5
16.9,Vayne,BOT,6,0.1667
16.9,Senna,BOT,5,0.6
16.9,Yunara,BOT,4,0.75
16.9,Twitch,BOT,4,0.5
16.9,MissFortune,BOT,3,0.3333
16.9,Brand,BOT,3,0.6667
16.9,Samira,BOT,3,0.3333
16.9,Sivir,BOT,2,0.5
16.9,Seraphine,BOT,2,0.0
16.9,Aphelios,BOT,2,0.0
16.9,Lux,BOT,2,0.5
16.9,Zeri,BOT,2,0.5
16.9,Corki,BOT,2,1.0
16.9,Nilah,BOT,1,1.0
16.9,Zyra,BOT,1,1.0
16.9,Varus,BOT,1,1.0
16.9,Katarina,BOT,1,0.0
16.9,Urgot,BOT,1,1.0
16.9,Mordekaiser,BOT,1,0.0
16.9,Ziggs,BOT,1,0.0
16.9,Xayah,BOT,1,1.0
16.9,Mel,BOT,1,0.0
16.9,Swain,BOT,1,0.0
16.9,Viego,JUNGLE,17,0.7647
16.9,Graves,JUNGLE,9,0.5556
16.9,Nocturne,JUNGLE,9,0.4444
16.9,Rengar,JUNGLE,8,0.5
16.9,FiddleSticks,JUNGLE,7,0.2857
16.9,Shaco,JUNGLE,6,0.1667
16.9,Hecarim,JUNGLE,6,0.6667
16.9,MasterYi,JUNGLE,5,0.4
16.9,XinZhao,JUNGLE,5,0.8
16.9,LeeSin,JUNGLE,5,1.0
16.9,Lillia,JUNGLE,4,0.25
16.9,Jayce,JUNGLE,4,0.25
16.9,Talon,JUNGLE,4,0.5
16.9,Ekko,JUNGLE,4,0.5
16.9,Naafiri,JUNGLE,4,1.0
16.9,Kayn,JUNGLE,4,0.25
16.9,Vi,JUNGLE,3,0.3333
16.9,Udyr,JUNGLE,3,0.3333
16.9,Sylas,JUNGLE,3,0.6667
16.9,Khazix,JUNGLE,3,0.6667
16.9,Amumu,JUNGLE,3,0.0
16.9,Shyvana,JUNGLE,3,0.3333
16.9,Evelynn,JUNGLE,2,0.5
16.9,Sejuani,JUNGLE,2,0.5
16.9,Briar,JUNGLE,2,0.0
16.9,Diana,JUNGLE,2,0.0
16.9,Nidalee,JUNGLE,2,0.5
16.9,Aatrox,JUNGLE,2,0.5
16.9,JarvanIV,JUNGLE,2,0.5
16.9,Elise,JUNGLE,2,0.5
16.9,Pantheon,JUNGLE,2,0.5
16.9,Volibear,JUNGLE,2,0.5
16.9,Ivern,JUNGLE,2,1.0
16.9,Ambessa,JUNGLE,2,0.0
16.9,Kindred,JUNGLE,1,1.0
16.9,Taric,JUNGLE,1,0.0
16.9,Karthus,JUNGLE,1,1.0
16.9,Rammus,JUNGLE,1,1.0
16.9,Zaahen,JUNGLE,1,0.0
16.9,Darius,JUNGLE,1,0.0
16.9,Nunu,JUNGLE,1,0.0
16.9,Zac,JUNGLE,1,0.0
16.9,MonkeyKing,JUNGLE,1,0.0
16.9,Malphite,JUNGLE,1,0.0
16.9,Teemo,JUNGLE,1,1.0
16.9,Jax,JUNGLE,1,1.0
16.9,Zed,JUNGLE,1,1.0
16.9,Mordekaiser,JUNGLE,1,1.0
16.9,Fizz,JUNGLE,1,0.0
16.9,Katarina,MID,11,0.4545
16.9,Vladimir,MID,9,1.0
16.9,Zed,MID,7,0.2857
16.9,Syndra,MID,6,0.5
16.9,Lux,MID,6,0.5
16.9,Lissandra,MID,6,0.6667
16.9,Malzahar,MID,6,0.6667
16.9,Viktor,MID,6,0.5
16.9,Yasuo,MID,6,0.5
16.9,XinZhao,MID,5,0.4
16.9,Brand,MID,5,0.4
16.9,Galio,MID,5,0.6
16.9,Fizz,MID,4,0.25
16.9,Vex,MID,4,0.5
16.9,Qiyana,MID,4,0.25
16.9,Akali,MID,4,0.5
16.9,TwistedFate,MID,4,1.0
16.9,Ahri,MID,4,0.5
16.9,Anivia,MID,4,0.25
16.9,Xerath,MID,3,0.3333
16.9,Sylas,MID,3,0.3333
16.9,Leblanc,MID,3,0.6667
16.9,Taliyah,MID,3,0.3333
16.9,Yone,MID,3,0.0
16.9,Veigar,MID,3,0.6667
16.9,Jayce,MID,3,0.0
16.9,Hwei,MID,2,0.0
16.9,Talon,MID,2,0.5
16.9,Cassiopeia,MID,2,0.5
16.9,Mel,MID,2,0.0
16.9,Ambessa,MID,2,1.0
16.9,Akshan,MID,2,0.5
16.9,Azir,MID,2,1.0
16.9,Zaahen,MID,1,1.0
16.9,Gangplank,MID,1,1.0
16.9,Kassadin,MID,1,1.0
16.9,Zoe,MID,1,1.0
16.9,Velkoz,MID,1,0.0
16.9,Diana,MID,1,1.0
16.9,Annie,MID,1,0.0
16.9,AurelionSol,MID,1,1.0
16.9,Smolder,MID,1,0.0
16.9,Ryze,MID,1,0.0
16.9,Taric,MID,1,1.0
16.9,Naafiri,MID,1,0.0
16.9,Orianna,MID,1,0.0
16.9,Zyra,MID,1,1.0
16.9,Ekko,MID,1,0.0
16.9,Sivir,MID,1,1.0
16.9,Swain,MID,1,0.0
16.9,Thresh,SUPPORT,22,0.4091
16.9,Nami,SUPPORT,12,0.4167
16.9,Seraphine,SUPPORT,11,0.5455
16.9,Bard,SUPPORT,10,0.6
16.9,Senna,SUPPORT,6,0.3333
16.9,Braum,SUPPORT,6,0.3333
16.9,Nautilus,SUPPORT,5,0.8
16.9,Karma,SUPPORT,5,0.4
16.9,Leona,SUPPORT,5,0.4
16.9,Brand,SUPPORT,5,0.6
16.9,Velkoz,SUPPORT,4,0.75
16.9,Milio,SUPPORT,4,0.5
16.9,Soraka,SUPPORT,4,0.25
16.9,TahmKench,SUPPORT,4,0.5
16.9,Blitzcrank,SUPPORT,3,0.6667
16.9,Lulu,SUPPORT,3,0.6667
16.9,Zilean,SUPPORT,3,0.6667
16.9,Rell,SUPPORT,3,0.6667
16.9,Rakan,SUPPORT,3,1.0
16.9,Sona,SUPPORT,3,0.6667
16.9,Taric,SUPPORT,3,0.6667
16.9,Pyke,SUPPORT,3,0.3333
16.9,Maokai,SUPPORT,3,0.3333
16.9,Morgana,SUPPORT,2,0.5
16.9,Yuumi,SUPPORT,2,0.0
16.9,Pantheon,SUPPORT,2,0.5
16.9,Alistar,SUPPORT,2,0.5
16.9,Xerath,SUPPORT,1,0.0
16.9,Zoe,SUPPORT,1,1.0
16.9,Hwei,SUPPORT,1,0.0
16.9,Swain,SUPPORT,1,1.0
16.9,Ahri,SUPPORT,1,1.0
16.9,Lux,SUPPORT,1,1.0
16.9,Anivia,SUPPORT,1,0.0
16.9,Poppy,SUPPORT,1,0.0
16.9,Shaco,SUPPORT,1,1.0
16.9,Zac,SUPPORT,1,0.0
16.9,Diana,SUPPORT,1,0.0
16.9,Rammus,SUPPORT,1,1.0
16.9,Renata,SUPPORT,1,1.0
16.9,Zyra,SUPPORT,1,0.0
16.9,Annie,SUPPORT,1,0.0
16.9,Neeko,SUPPORT,1,1.0
16.9,Galio,SUPPORT,1,0.0
16.9,Janna,SUPPORT,1,0.0
16.9,Rumble,SUPPORT,1,1.0
16.9,Elise,SUPPORT,1,1.0
16.9,Darius,TOP,8,0.375
16.9,Renekton,TOP,7,0.2857
16.9,Gnar,TOP,6,0.6667
16.9,Sett,TOP,6,0.3333
16.9,Ambessa,TOP,5,0.6
16.9,Jax,TOP,5,0.4
16.9,KSante,TOP,5,0.0
16.9,Chogath,TOP,5,0.4
16.9,Urgot,TOP,5,0.2
16.9,Jayce,TOP,5,0.2
16.9,Garen,TOP,5,0.8
16.9,Gangplank,TOP,4,0.5
16.9,Malphite,TOP,4,0.5
16.9,Irelia,TOP,4,0.75
16.9,Shen,TOP,4,0.5
16.9,Gragas,TOP,4,0.5
16.9,Kennen,TOP,4,0.0
16.9,Ornn,TOP,4,1.0
16.9,Nasus,TOP,3,0.6667
16.9,Pantheon,TOP,3,0.3333
16.9,Mordekaiser,TOP,3,0.6667
16.9,Vayne,TOP,3,0.0
16.9,Kayle,TOP,3,0.6667
16.9,XinZhao,TOP,3,0.6667
16.9,Illaoi,TOP,3,0.3333
16.9,Anivia,TOP,2,0.5
16.9,Camille,TOP,2,0.5
16.9,Kled,TOP,2,1.0
16.9,Nidalee,TOP,2,1.0
16.9,Riven,TOP,2,1.0
16.9,Gwen,TOP,2,0.5
16.9,Shyvana,TOP,2,0.0
16.9,Yone,TOP,2,1.0
16.9,Zaahen,TOP,2,0.0
16.9,Olaf,TOP,2,1.0
16.9,DrMundo,TOP,2,0.5
16.9,Yorick,TOP,2,0.0
16.9,Akali,TOP,2,0.5
16.9,Singed,TOP,2,1.0
16.9,Draven,TOP,1,1.0
16.9,Sylas,TOP,1,0.0
16.9,Sion,TOP,1,1.0
16.9,Trundle,TOP,1,0.0
16.9,TahmKench,TOP,1,1.0
16.9,Aatrox,TOP,1,1.0
16.9,Fiora,TOP,1,1.0
16.9,Heimerdinger,TOP,1,1.0
16.9,Volibear,TOP,1,1.0
16.9,Neeko,TOP,1,1.0
16.9,Yasuo,TOP,1,0.0
16.9,Thresh,TOP,1,0.0
16.9,Hwei,TOP,1,0.0
16.9,Poppy,TOP,1,1.0
16.9,Naafiri,TOP,1,0.0
16.9,Varus,TOP,1,1.0
16.9,Rengar,TOP,1,1.0
16.9,Warwick,TOP,1,1.0
16.9,Teemo,TOP,1,1.0
